id,Unnamed: 0,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
86828,14324,"['Comedy', 'Science Fiction']",/o8tw3KD8UfKoCmOaQ1mylYgqwGZ.jpg,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,/tnBt9yPCQwnXLwioqfgnL5hqGM6.jpg,2015-06-26,85,Absolutely Anything,5,https://www.youtube.com/watch?v=0CYVGN98ZLA,"['Simon Pegg', 'Kate Beckinsale', 'Rob Riggle', 'Sanjeev Bhaskar', 'Joanna Lumley', 'Marianne Oldham', 'Eddie Izzard', 'Robert Bathurst', 'Judy Loe', 'Brian Cox']",['Terry Jones']
87101,14346,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,2015-06-23,126,Terminator Genisys,5,https://www.youtube.com/watch?v=DVG7lcRlT68,"['Arnold Schwarzenegger', 'Emilia Clarke', 'Jai Courtney', 'Jason Clarke', 'J.K. Simmons', 'Courtney B. Vance', 'Lee Byung-hun', 'Griff Furst', 'Dayo Okeniyi', 'Matt Smith']",['Alan Taylor']
150540,16857,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",/o3i6AfTcWAuNvzAUV3q5lOmi6Gx.jpg,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-09,95,Inside Out,7,https://www.youtube.com/watch?v=k1oXx4delIY,"['Amy Poehler', 'Phyllis Smith', 'Bill Hader', 'Kaitlyn Dias', 'Richard Kind', 'Lewis Black', 'Mindy Kaling', 'Diane Lane', 'Kyle MacLachlan', 'Bobby Moynihan']",['Pete Docter']
135397,15990,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,2015-06-06,124,Jurassic World,6,https://www.youtube.com/watch?v=FtCslvCjZEY,"['Chris Pratt', 'Bryce Dallas Howard', 'Ty Simpkins', 'Nick Robinson', ""Vincent D'Onofrio"", 'BD Wong', 'Omar Sy', 'Jake Johnson', 'Irrfan Khan', 'Judy Greer']",['Colin Trevorrow']
94365,14638,"['Horror', 'Comedy']",/36wVrunZZp6pJFASnORS9n824EQ.jpg,"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",/xUk5AGcGvybPBvvMqrDPbAFAknD.jpg,2015-05-22,103,The Human Centipede 3 (Final Sequence),3,https://www.youtube.com/watch?v=Pijm_Cgc5g0,"['Dieter Laser', 'Bree Olson', 'Eric Roberts', 'Laurence R. Harvey', 'Robert LaSardo', ""Tom 'Tiny' Lister Jr."", 'Jay Tavare', 'Clayton Rohner', 'Peter Blankenstein', 'Bill Hutchens']",['Tom Six']
158852,17080,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",/8Nn6rRClhREixqsHJ3eAnZNVfJl.jpg,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,2015-05-19,130,Tomorrowland,6,https://www.youtube.com/watch?v=lNzukD8pS_s,"['George Clooney', 'Hugh Laurie', 'Britt Robertson', 'Raffey Cassidy', 'Tim McGraw', 'Chris Bauer', 'Shiloh Nelson', 'Kathryn Hahn', 'Keegan-Michael Key', 'Thomas Robinson']",['Brad Bird']
157827,17049,['Drama'],/y1A7RlJqR68MZJ6hy1nayASjp0L.jpg,"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle’s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.",/26hoecTKEAXswDwk4nUE4SEcPg2.jpg,2015-05-18,109,Louder Than Bombs,6,https://www.youtube.com/watch?v=4I1l_J9QuVk,"['Gabriel Byrne', 'Isabelle Huppert', 'Jesse Eisenberg', 'Devin Druid', 'Amy Ryan', 'Ruby Jerins', 'Megan Ketch', 'David Strathairn', 'Rachel Brosnahan', 'Russell Posner']",['Joachim Trier']
57876,11673,"['Horror', 'Thriller', 'Science Fiction', 'Mystery']",/rQsEthDKRpADn8IK3BXX3FdcRf1.jpg,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",/ochcUJTPQSfU5fDMA21y4xoDzeX.jpg,2015-05-15,91,Area 51,4,https://www.youtube.com/watch?v=jg1Jt2Ft6xg,"['Frank Novak', 'Reid Warner', 'Darrin Bragg', 'Ben Rovner', 'Jelena Nik', 'Amelia Thornsberry', 'Jennefer Folsom', 'Roy Abramsohn', 'Glenn Campbell', 'Concepcion West']",['Oren Peli']
76341,12752,"['Action', 'Adventure', 'Science Fiction']",/nlCHUWjY9XWbuEUQauCBgnY8ymF.jpg,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",/8tZYtuWezp8JbcsvHYO0O46tFbo.jpg,2015-05-13,121,Mad Max: Fury Road,7,https://www.youtube.com/watch?v=MonFNCgK4WE,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Josh Helman', 'Nathan Jones', 'Zoë Kravitz', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Abbey Lee']",['George Miller']
156981,17014,['Horror'],/j6JSC38oroyvvQ96v9P8CLPDwRH.jpg,Two brothers intercept 911 calls in their Father's beat up old Ambulance to exact revenge on a group of careless teen drivers.,/9yfgVIoVwWhXz8tIIGDnJvxdTN0.jpg,2015-03-21,84,Old 37,4,https://www.youtube.com/watch?v=Uzi7RnOk5qc,"['Bill Moseley', 'Kane Hodder', 'Caitlin Harris', 'Olivia Alexander', 'Maxwell Zagorski', 'Brandi Cyrus', 'Devon Spence', 'Margaret Keane Williams', 'Robert T. Bogue', 'Sascha Knopf']",['Christian Winters']
75861,12674,"['Drama', 'Music']",/edZVs5kddNwu8hvuGrqIsmeOpIC.jpg,"The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery.",/naQRUuVa4j0uIrgxACIeFlwgKSn.jpg,2015-03-13,118,To Write Love on Her Arms,6,https://www.youtube.com/watch?v=yWbf1gpzqqo,"['Kat Dennings', 'Chad Michael Murray', 'Rupert Friend', 'Corbin Bleu', 'Mark Saul', 'Juliana Harkavy', 'Samantha Castro', 'William Peltz', 'J. LaRose', 'Rus Blackwell']",['Nathan Frankowski']
150689,16867,"['Romance', 'Fantasy', 'Family', 'Drama']",/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",/ryKwNlAfDXu0do6SX9h4G9Si1kG.jpg,2015-03-12,105,Cinderella,6,https://www.youtube.com/watch?v=2J-s-pXBX0E,"['Lily James', 'Cate Blanchett', 'Richard Madden', 'Stellan Skarsgård', 'Holliday Grainger', 'Sophie McShera', 'Derek Jacobi', 'Helena Bonham Carter', 'Nonso Anozie', 'Ben Chaplin']",['Kenneth Branagh']
79698,13264,"['Action', 'Adventure', 'Science Fiction', 'Romance']",/bHDQPPXx5hxkrg7oE9TJXrFHUSg.jpg,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",/6esL8UH2sXXqbfbaV6bFEUBCDOr.jpg,2015-02-13,109,The Lovers,4,https://www.youtube.com/watch?v=0sgAgzTmq0k,"['Josh Hartnett', 'Simone Kessell', 'Tamsin Egerton', 'Alice Englert', 'Bipasha Basu', 'Abhay Deol', 'Tehmina Sunny', 'Shane Briant', 'Steve Nicolson', 'Atul Kulkarni']",['Roland Joffé']
121869,15385,"['Comedy', 'Romance']",/bAOHioS7WYPD5r8n0A0zOabVsQ5.jpg,"In 1931, following the success of the film Battleship Potemkin, Soviet filmmaker Sergei Eisenstein travels to the city of Guanajuato, Mexico, to shoot a new film. Freshly rejected by Hollywood, Eisenstein soon falls under Mexico’s spell. Chaperoned by his guide Palomino Cañedo, the director opens up to his suppressed fears as he embraces a new world of sensual pleasures and possibilities that will shape the future of his art.",/dUB98OAPQ3HVspcTVyQ9At1EuQR.jpg,2015-02-11,105,Eisenstein in Guanajuato,6,https://www.youtube.com/watch?v=fb364B6u1XE,"['Elmer Bäck', 'Luis Alberti', 'Rasmus Slätis', 'Jakob Öhrman', 'Maya Zapata', 'Lisa Owen', 'Stelio Savante', 'Cristina Velasco Lozano', 'Sara Juárez', 'Anna Knaifel']",['Peter Greenaway']
86835,14327,"['Romance', 'Drama']",/8vqQs9VMBECtDJJNnS0ZgVGTLCQ.jpg,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",/AqKlhq4hq7SuxRlDTE8zpnhnxjD.jpg,2015-02-08,118,Knight of Cups,5,https://www.youtube.com/watch?v=vl6BWTIZeOg,"['Christian Bale', 'Cate Blanchett', 'Natalie Portman', 'Brian Dennehy', 'Antonio Banderas', 'Freida Pinto', 'Wes Bentley', 'Isabel Lucas', 'Teresa Palmer', 'Imogen Poots']",['Terrence Malick']
76757,12820,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",/lGD5itDKjoOYXaVXVmGgubWMB7M.jpg,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",/2NCcAZ3M3F0FxENYmammBknwpVn.jpg,2015-02-04,127,Jupiter Ascending,5,https://www.youtube.com/watch?v=gQHKolIqBGs,"['Channing Tatum', 'Mila Kunis', 'Sean Bean', 'Eddie Redmayne', 'Douglas Booth', 'Edward Hogg', 'Maria Doyle Kennedy', 'Tuppence Middleton', 'Nikki Amuka-Bird', 'Vanessa Kirby']","['Lilly Wachowski', 'Lana Wachowski']"
137333,16134,"['Science Fiction', 'Thriller']",/qSpEAghvRkTH0LoklvUxCLLLCRr.jpg,"For ten years, inventor David Kressen has lived in seclusion with his inventions, including Adam, a robot with incredible lifelike human qualities. When reporter Joy Andrews is given access to their unconventional facility, she is alternately repelled and attracted to the scientist and his creation. But as Adam exhibits emergent behavior of anger and jealousy towards her, she finds herself increasingly entangled in a web of deception where no one’s motives are easily decipherable.",/w9bUDD6uT3Fhs8L34nfMj18uqcR.jpg,2015-01-31,91,Uncanny,6,https://www.youtube.com/watch?v=sEAmSa2UJ5Q,"['Mark Webber', 'Lucy Griffiths', 'David Clayton Rogers', 'Rainn Wilson']",['Matthew Leutwyler']
148587,16755,"['Drama', 'History']",/5enTrz1YHtLFuwWcQgfmrUQcYeJ.jpg,"Love, passion, and murder haunt a passionate romance in this drama. When the young soldier meets Helene, a torrid affair begins. 15 years after the war has ended, Max finds out that the love of his life was murdered in a concentration camp, setting off on a relentless manhunt for vengeance.",/whb6bcROEcfXUfr9jdOe0sSLRPD.jpg,2015-01-26,99,Max and Helene,5,https://www.youtube.com/watch?v=KMTXEbonaIQ,"['Alessandro Averone', 'Carolina Crescentini', 'Ennio Fantastichini', 'Ken Duken', 'Stefano Battiato', 'Hanno Koffler', 'Magdalena Cielecka', 'Marisa Leonie Bach', 'Luigi Diberti', 'Claudio Puglisi']",['Giacomo Battiato']
87093,14345,['Drama'],/cuj6xJ0TnH80WRhTEsCz8A8pZKy.jpg,"The story of the awakening of painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",/203HAjJcLMl7xThcTqZx4zmEGcV.jpg,2014-12-24,106,Big Eyes,7,https://www.youtube.com/watch?v=2xD9uTlh5hI,"['Amy Adams', 'Christoph Waltz', 'Danny Huston', 'Jon Polito', 'Krysten Ritter', 'Jason Schwartzman', 'Terence Stamp', 'Madeleine Arthur', 'Delaney Raye', 'James Saito']",['Tim Burton']
122917,15425,"['Action', 'Adventure', 'Fantasy']",/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,144,The Hobbit: The Battle of the Five Armies,7,https://www.youtube.com/watch?v=BRg2QEeBLuY,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Orlando Bloom', 'Evangeline Lilly', 'Luke Evans', 'Lee Pace', 'Benedict Cumberbatch', 'Ken Stott', 'Aidan Turner']",['Peter Jackson']
115290,15167,"['Drama', 'Adventure', 'Romance', 'TV Movie']",/9g1VqNK9x6dCtyguYqLTLP2QHpB.jpg,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,/ptsBY9Aqo4Mn0V1krI5s8WfFxzW.jpg,2014-12-08,85,Blue Lagoon: The Awakening,6,https://www.youtube.com/watch?v=0pMqAbdvrfo,"['Indiana Evans', 'Brenton Thwaites', 'Denise Richards', 'Patrick St. Esprit', 'Frank John Hughes', 'Alix Elizabeth Gitter', 'Carrie Wampler', 'Hayley Kiyoko', 'Aimee Carrero', 'Annie Tedesco']","['Mikael Salomon', 'Jake Newsome']"
147441,16711,"['Adventure', 'Drama', 'Action']",/lW4khyV5muPSs2BblMVnutnIjdw.jpg,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",/uaDj37JtvLan9tihxZ18e6qL33b.jpg,2014-12-03,150,Exodus: Gods and Kings,5,https://www.youtube.com/watch?v=6k8qeqZycgE,"['Christian Bale', 'Joel Edgerton', 'John Turturro', 'Aaron Paul', 'Ben Mendelsohn', 'María Valverde', 'Sigourney Weaver', 'Ben Kingsley', 'Hiam Abbass', 'Isaac Andrews']",['Ridley Scott']
116149,15189,"['Comedy', 'Adventure', 'Family']",/3wT9cdcoWkBpDhoCphFfOR9se0j.jpg,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",/y7lFcSKhFrcelocr2VFflJnVzIH.jpg,2014-11-24,96,Paddington,7,https://www.youtube.com/watch?v=7bZFr2IA0Bo,"['Ben Whishaw', 'Hugh Bonneville', 'Sally Hawkins', 'Samuel Joslin', 'Madeleine Harris', 'Julie Walters', 'Nicole Kidman', 'Jim Broadbent', 'Peter Capaldi', 'Imelda Staunton']",['Paul King']
131631,15746,"['Science Fiction', 'Adventure', 'Thriller']",/tFlSDoWQsAZ2qjICKzfP5Yw6zM5.jpg,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,123,The Hunger Games: Mockingjay - Part 1,6,https://www.youtube.com/watch?v=ityEaDi_2Vc,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Julianne Moore', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland']",['Francis Lawrence']
87492,14363,"['Drama', 'Thriller']",/hNVnSCqmW41Ys7j8i4xeRZAQHaJ.jpg,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,/w6Sl079QtUcQ9dVQ2RP6aN9NBXx.jpg,2014-11-14,134,Foxcatcher,6,https://www.youtube.com/watch?v=Jhkj1TVITf8,"['Steve Carell', 'Channing Tatum', 'Mark Ruffalo', 'Sienna Miller', 'Vanessa Redgrave', 'Anthony Michael Hall', 'Guy Boyd', 'Brett Rice', 'Jackson Frazer', 'Samara Lee']",['Bennett Miller']
112454,15071,['Horror'],/sbuvH7mL7qDZozBCRUrPaP1WbqS.jpg,"A loving father finds a clown suit for his son's birthday party, only to realize the suit is part of an evil curse that turns its wearer into a killer.",/lxn0xeqV2M9P9sEoiLoXlR7121p.jpg,2014-11-13,100,Clown,5,https://www.youtube.com/watch?v=PNtZu-3di38,"['Andy Powers', 'Peter Stormare', 'Laura Allen', 'Chuck Shamata', 'Christian Distefano', 'Elizabeth Whitmere', 'John MacDonald', 'Sarah Scheffer', 'Claudia Jurt', 'Matthew Stefiuk']",['Jon Watts']
100042,14641,['Comedy'],/xrq3xdDCO6o25Q9I13LJYOGVryI.jpg,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",/mktwkMjmoR83eXNakk0M2nh1cty.jpg,2014-11-12,110,Dumb and Dumber To,5,https://www.youtube.com/watch?v=dmNddThxi4c,"['Jim Carrey', 'Jeff Daniels', 'Laurie Holden', 'Rachel Melvin', 'Kathleen Turner', 'Rob Riggle', 'Tembi Locke', 'Paul Blackthorne', 'Brady Bluhm', 'Patricia French']","['Bobby Farrelly', 'Peter Farrelly']"
145343,16601,"['Family', 'Romance', 'TV Movie']",/nggtwBdRW0znh6GR9qgB02qA9GG.jpg,Romance blossoms between two music teachers who compete for the same job.,/re3anKnvNMn4YFGWrrGHDJiKBmj.jpg,2014-11-06,90,Christmas Song,5,https://www.youtube.com/watch?v=Hg2sBsA6bQM,"['Natasha Henstridge', 'Gabriel Hogan', 'Amanda Thomson', 'Brittany Adams', 'Jack Ettlinger', 'Kent Nolan', 'Brigitte Robinson', 'Ramona Milano', 'Joel S. Keller', 'Pam Hyatt']",['Timothy Bond']
149229,16791,"['Drama', 'Family', 'TV Movie']",/ojxiVXwqlgtjylpl10dAmJPngqS.jpg,"The tight-knit neighbors on Arthur Avenue have proudly lit Christmas luminaries for 40 years, but that long-standing tradition is cancelled this year when Matt Norman, a teenage boy in the neighborhood, is hospitalized in desperate need of a heart transplant. As his parents Ann and Mike anxiously pray by his bedside, a donor is found, while in Detroit, a mother is in anguish at her own son’s bedside. When Matt's neighbors decide to honor him in the best way they know how, they just might help save his life.",/bQII8K6idJKIH0pAtcyGyFipXDv.jpg,2014-11-06,86,The Christmas Heart,5,https://www.youtube.com/watch?v=hsC4ENgUSnI,"['Teri Polo', 'Paul Essiembre', 'Tess Harper', 'Ty Wood', 'Cruise Brown', 'John B. Lowe', 'Susan Kelso', 'Samantha Kendrick', 'Joanne Rodriguez']",['Gary Yates']
